row_id,page_id,page_title,contributor,timestamp,creation_dt,topic,opinion,clean_opinion,turn,segmentation,type,subtype,type_r1,subtype_r1,type_r2,subtype_r2,stance,sentiment,url
75,466101,Raúl Castro,81.39.212.24,1278448418,7/6/10 20:33,re,"es evidente que el termino  ""mercenarios"" viola la neutralidad de wikipedia, y usando el mismo argumento que el autor, opino es un termino demasiado fuerte e innecesario cuando se puede utilizar ""soldado"" para definir a los cubanos emigrantes que desembarcaron en playa girón con la intención de derrocar al gobierno de fidel castro.","es evidente que el termino  ""mercenarios"" viola la neutralidad de wikipedia, y usando el mismo argumento que el autor, opino es un termino demasiado fuerte e innecesario cuando se puede utilizar ""soldado"" para definir a los cubanos emigrantes que desembarcaron en playa girón con la intención de derrocar al gobierno de fidel castro.",20,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
76,466101,Raúl Castro,"Banfield,81.39.212.24",1278466950,7/7/10 1:42,re,armando.,armando.,21,OK,,NRC,,NRC,,NRC,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
77,466101,Raúl Castro,Gatodesing,1244864480,6/13/09 3:41,acotacion sobre las apreciaciones que se tienen sobre el regimen,hola.,hola.,22,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
78,466101,Raúl Castro,Gatodesing,1244864480,6/13/09 3:41,acotacion sobre las apreciaciones que se tienen sobre el regimen,he colocado una acotacion en la introduccion que señala que existen apreciaciones distintas sobre el caracter dictatorial del regimen: que algunos señalan y otros defienden como democratico y legitimo.,he colocado una acotacion en la introduccion que señala que existen apreciaciones distintas sobre el caracter dictatorial del regimen: que algunos señalan y otros defienden como democratico y legitimo.,22,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
79,466101,Raúl Castro,Gatodesing,1244864480,6/13/09 3:41,acotacion sobre las apreciaciones que se tienen sobre el regimen,"me gustaria señalar que independientemente de que sea legitimo (en cuanto a la legislacion cubana me refiero), democratico o dictatorial como señalan algunos.","me gustaria señalar que independientemente de que sea legitimo (en cuanto a la legislacion cubana me refiero), democratico o dictatorial como señalan algunos.",22,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
80,466101,Raúl Castro,Gatodesing,1244864480,6/13/09 3:41,acotacion sobre las apreciaciones que se tienen sobre el regimen,"lo que trato de señalar con la acotacion no es la afirmación de una u otra, sino que tal controversia existe, no solo en wikipedia sino en el mundo.","lo que trato de señalar con la acotacion no es la afirmación de una u otra, sino que tal controversia existe, no solo en wikipedia sino en el mundo.",22,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
81,466101,Raúl Castro,Gatodesing,1244864480,6/13/09 3:41,acotacion sobre las apreciaciones que se tienen sobre el regimen,por lo que sugiero que se deje puesta alli para que el lector sepa que los puntos de vista (probados o no) sobre el régimen de castro (ambos) son discutidos y controvertidos.--gatodesing 03:41 13 jun 2009 (utc),por lo que sugiero que se deje puesta alli para que el lector sepa que los puntos de vista (probados o no) sobre el régimen de castro (ambos) son discutidos y controvertidos.,22,ERROR,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
82,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,":está bien, pero hay dos cositas que me hacen ruido.",":está bien, pero hay dos cositas que me hacen ruido.",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
83,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,"la primera es el supuesto de que si es democrático es legítimo &mdash;y, por oposición, si es una dictadura no lo es&mdash;: acá se mezclan dos concepciones distintas de la legimidad y puede dar lugar a confusiones.","la primera es el supuesto de que si es democrático es legítimo &mdash;y, por oposición, si es una dictadura no lo es&mdash;: acá se mezclan dos concepciones distintas de la legimidad y puede dar lugar a confusiones.",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
84,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,está fuera de duda la legitimidad del gobierno cubano en términos de reconocimiento internacional.,está fuera de duda la legitimidad del gobierno cubano en términos de reconocimiento internacional.,23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
85,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,"cuba tiene reconocimiento diplomático de prácticamente todos los estados del mundo y ninguno reconoce a un gobierno en el exilio o a otra estructura de autoridad, ni siquiera el gobierno estadounidense.","cuba tiene reconocimiento diplomático de prácticamente todos los estados del mundo y ninguno reconoce a un gobierno en el exilio o a otra estructura de autoridad, ni siquiera el gobierno estadounidense.",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
86,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,"en tu texto se está usando legítimo como calificativo moral, que es una cosa distinta, pero en este contexto puede llevar a malentendidos.","en tu texto se está usando legítimo como calificativo moral, que es una cosa distinta, pero en este contexto puede llevar a malentendidos.",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
87,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,lo quitaría.,lo quitaría.,23,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
88,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,"el segundo es un detalle menor, y es el orden en que se mencionan las posturas.","el segundo es un detalle menor, y es el orden en que se mencionan las posturas.",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
89,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,da la idea de un régimen acusado al que se lo defiende.,da la idea de un régimen acusado al que se lo defiende.,23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
90,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,"me parece preferible exponer primero que algunos lo consideran tal cosa (positiva, no necesariamente limitado a democracia) y luego que otros lo critican por tal otra (negativa, no necesariamente limitada a dictadura).","me parece preferible exponer primero que algunos lo consideran tal cosa (positiva, no necesariamente limitado a democracia) y luego que otros lo critican por tal otra (negativa, no necesariamente limitada a dictadura).",23,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
91,466101,Raúl Castro,Galio,1245172885,6/16/09 17:21,acotacion sobre las apreciaciones que se tienen sobre el regimen,--galio... любая проблема? 17:21 16 jun 2009 (utc),--galio... любая проблема? 17:21 16 jun 2009 (utc),23,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
92,466101,Raúl Castro,186.15.40.178,1264439894,1/25/10 17:18,"""americano""","me parece algo, no totalmente ignorante llamarle americano a lo yanqui y gringo porque americano somos todos, por consiguiente es muy poco claro cuando el autor de este articulo usa este termino en la parte que dice que raul va a aceptar lo americano, esto refiriendose a los gringos.","me parece algo, no totalmente ignorante llamarle americano a lo yanqui y gringo porque americano somos todos, por consiguiente es muy poco claro cuando el autor de este articulo usa este termino en la parte que dice que raul va a aceptar lo americano, esto refiriendose a los gringos.",24,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
93,466101,Raúl Castro,Elvisor,1358627944,1/19/13 20:39,enlaces rotos,* http://www.cubasocialista.cu/texto/csraulcastro.html,* http://www.cubasocialista.cu/texto/csraulcastro.html,25,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
94,466101,Raúl Castro,Elvisor,1358627944,1/19/13 20:39,enlaces rotos,elvisor (discusión) 20:39 19 ene 2013 (utc),elvisor (discusión) 20:39 19 ene 2013 (utc),25,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
95,466101,Raúl Castro,Elvisor,1448634974,11/27/15 14:36,enlaces rotos,* http://www.granma.cubaweb.cu/2008/02/24/nacional/artic35.htm,* http://www.granma.cubaweb.cu/2008/02/24/nacional/artic35.htm,26,OK,PERFORMATIVE,PREF,,PREF,,PREF,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
96,466101,Raúl Castro,Elvisor,1448634974,11/27/15 14:36,enlaces rotos,elvisor (discusión) 14:36 27 nov 2015 (utc),elvisor (discusión) 14:36 27 nov 2015 (utc),26,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Raúl_Castro
0,5558998,Horacio Cartes,Diegocaceres97,1363475222,3/16/13 23:07,enlaces rotos,la sección «controversia» se limita a reproducir propaganda de los adversarios políticos de cartes.,la sección «controversia» se limita a reproducir propaganda de los adversarios políticos de cartes.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
1,5558998,Horacio Cartes,Diegocaceres97,1363475222,3/16/13 23:07,enlaces rotos,es inapropiado sesgar un artículo en wikipedia.,es inapropiado sesgar un artículo en wikipedia.,1,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
2,5558998,Horacio Cartes,Diegocaceres97,1363475222,3/16/13 23:07,enlaces rotos,diegocaceres97 (discusión) 23:07 16 mar 2013 (utc),diegocaceres97 (discusión) 23:07 16 mar 2013 (utc),1,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
3,5558998,Horacio Cartes,"200.252.214.130,Aldo Fabian",1358440424,1/17/13 16:33,enlaces rotos,"es necesario que las personas que conocen la historia de produccion de tabaco y de eventual trafico ilegal a brasil y estados unidos por parte de empresas de horacio cartes hagan una edicion de esta pagina e incluyan estas referencias (esta sugerencia fue realizada por la cuenta ip 200.252.214.130, quien olvido firmarla)","es necesario que las personas que conocen la historia de produccion de tabaco y de eventual trafico ilegal a brasil y estados unidos por parte de empresas de horacio cartes hagan una edicion de esta pagina e incluyan estas referencias (esta sugerencia fue realizada por la cuenta ip 200.252.214.130, quien olvido firmarla)",2,OK,ARGUMENTATIVE,CO,,CO,,CO,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
4,5558998,Horacio Cartes,Aldo Fabian,1358440424,1/17/13 16:33,enlaces rotos,":coincido totalmente, un usuario ya había colocado esa información, pero tuvo que ser borrada ya que infringia los derechos de autor, ya que la información pertenecia a la página del movimiento tekojoja, y fue copiada exactamente igual.",":coincido totalmente, un usuario ya había colocado esa información, pero tuvo que ser borrada ya que infringia los derechos de autor, ya que la información pertenecia a la página del movimiento tekojoja, y fue copiada exactamente igual.",3,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
5,5558998,Horacio Cartes,Aldo Fabian,1358440424,1/17/13 16:33,enlaces rotos,--  aldo fabian (discusión) 16:33 17 ene 2013 (utc),--  aldo fabian (discusión) 16:33 17 ene 2013 (utc),3,ERROR,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Horacio_Cartes
0,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,veo que los cambios que hice en un intento de objetividad han sido revertidos y tachados de vandalismo.,veo que los cambios que hice en un intento de objetividad han sido revertidos y tachados de vandalismo.,1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
1,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,tal definición me parece inaceptable.,tal definición me parece inaceptable.,1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
2,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,"ignoro los motivos, pero no voy a insistir en la idoneidad de mis cambios.","ignoro los motivos, pero no voy a insistir en la idoneidad de mis cambios.",1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
3,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,sólo eran una propuesta.,sólo eran una propuesta.,1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
4,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,"pero sí me voy a permitir pedir que lo hagan otros y que se cambie esta página, cuyo énfasis en contenidos más que opinables es claramente delator de intenciones que van más allá de lo que debe ser, creo, la wikipedia.","pero sí me voy a permitir pedir que lo hagan otros y que se cambie esta página, cuyo énfasis en contenidos más que opinables es claramente delator de intenciones que van más allá de lo que debe ser, creo, la wikipedia.",1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
5,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,"en todo caso, yo no voy a volver a intentarlo.","en todo caso, yo no voy a volver a intentarlo.",1,OK,PERFORMATIVE,PPC,,PPC,,PPC,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
6,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,un saludo.,un saludo.,1,OK,INTERPERSONAL,ATT,,ATT+,,ATT+,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
7,264096,Ollanta Humala,Zerep11,1145118618,4/15/06 16:30,sobre los último cambios y reversiones,zer 18:30 15 abr 2006 (cest),zer 18:30 15 abr 2006 (cest),1,OK,,SIGN,,SIGN,,SIGN,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
8,264096,Ollanta Humala,Wilmer garcía,1144675663,4/10/06 13:27,"poca objetividad, especulativo y falta de equilibrio","no se quien elaboraria el articulo, pero tiene seria deficiencias parece mas bien la opinión de personas que odian a este señor, deberia revisarse la redacción de este, para tratar en la medida de lo posible  de narrar los hechos, sin incluir opiniones personales que por lo demas son bien sesgadas, no estoy pidiendo que no cuenten la historia completa, estoy diciendo que se podria explicar la vision de ambas partes en el perú, la de los que lo apoyan y los que lo rechazan, porque frases como que ""aun cuando el candidato ollanta segun ha manifestado no piensa gobernar en democracia, sino en dictadura militar"" me parecen realmente fuera de la realidad.--wilmer garcía 15:27 10 abr 2006 (cest)","no se quien elaboraria el articulo, pero tiene seria deficiencias parece mas bien la opinión de personas que odian a este señor, deberia revisarse la redacción de este, para tratar en la medida de lo posible  de narrar los hechos, sin incluir opiniones personales que por lo demas son bien sesgadas, no estoy pidiendo que no cuenten la historia completa, estoy diciendo que se podria explicar la vision de ambas partes en el perú, la de los que lo apoyan y los que lo rechazan, porque frases como que ""aun cuando el candidato ollanta segun ha manifestado no piensa gobernar en democracia, sino en dictadura militar"" me parecen realmente fuera de la realidad.",2,ERROR,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
9,264096,Ollanta Humala,201.240.196.189,1136675101,1/7/06 23:05,texto de titular,"debería ser más imparcial este artículo y mostrar al menos más detalles de lo q paso en andahuaylas, varios policias fueron heridos y hasta muertos en esa toma de la comisaría.","debería ser más imparcial este artículo y mostrar al menos más detalles de lo q paso en andahuaylas, varios policias fueron heridos y hasta muertos en esa toma de la comisaría.",3,OK,PERFORMATIVE,PSR,,PSR,,PSR,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
10,264096,Ollanta Humala,201.240.196.189,1136675101,1/7/06 23:05,texto de titular,"también deberían poner q ollanta humala sigue las ideas de velazco, q fue un dictador militar.","también deberían poner q ollanta humala sigue las ideas de velazco, q fue un dictador militar.",3,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
11,264096,Ollanta Humala,201.240.196.189,1136675101,1/7/06 23:05,texto de titular,"además tmb debería poner las propuestas de este candidato, algunos tan absurdos como llegar a 125 millones de habitantes (ni siquiera planteando como se les dara educación y trabajo a tanta gente)y dar la espalda a la globalización q es un cambio inminente.","además tmb debería poner las propuestas de este candidato, algunos tan absurdos como llegar a 125 millones de habitantes (ni siquiera planteando como se les dara educación y trabajo a tanta gente)y dar la espalda a la globalización q es un cambio inminente.",3,OK,ARGUMENTATIVE,CM,,CM,,CM,,,https://es.wikipedia.org/wiki/Discusión:Ollanta_Humala
